id,split,label_bin
698.json,train,1
3115.json,train,0
3287.json,train,1
12823.json,train,0
3626.json,train,1
3854.json,train,1
7412.json,train,1
4720.json,train,0
1395.json,train,0
11410.json,train,1
7523.json,valid,0
4698.json,test,1
6280.json,train,1
8127.json,train,1
4541.json,train,0
10277.json,train,1
988.json,train,0
12165.json,train,1
3434.json,test,0
2141.json,train,0
10246.json,train,1
7888.json,train,0
3042.json,train,0
4434.json,train,0
6952.json,train,1
8469.json,train,1
3049.json,valid,1
3229.json,train,0
7361.json,valid,0
2647.json,train,0
8227.json,train,0
2679.json,test,0
5133.json,train,1
13155.json,test,1
4327.json,train,0
8352.json,test,1
7521.json,train,0
78.json,train,0
8113.json,train,0
11242.json,test,0
12079.json,train,0
5146.json,train,0
4868.json,train,0
8986.json,test,0
10442.json,train,1
615.json,train,1
1824.json,train,0
12851.json,train,1
10206.json,train,1
4930.json,train,1
3671.json,train,1
13424.json,train,1
1545.json,train,0
1364.json,train,1
5361.json,train,1
2572.json,train,1
12903.json,train,1
950.json,train,1
6102.json,train,1
13009.json,train,0
8974.json,train,1
10672.json,test,1
7060.json,train,0
7988.json,train,1
6573.json,train,1
12231.json,train,0
603.json,test,1
7671.json,train,1
12872.json,train,1
5003.json,train,0
11777.json,test,0
3341.json,train,0
1135.json,train,0
9303.json,train,0
2935.json,train,0
2920.json,valid,0
7604.json,train,0
8800.json,train,0
8634.json,train,0
12294.json,train,0
12300.json,train,0
6512.json,train,0
13254.json,train,0
9512.json,train,0
8649.json,valid,0
5051.json,train,0
2475.json,train,1
11303.json,test,0
3396.json,train,0
5895.json,train,1
4795.json,valid,0
6099.json,train,1
11600.json,train,1
10879.json,train,1
4190.json,train,0
3517.json,train,0
4630.json,train,1
2472.json,train,1
1106.json,test,0
6729.json,train,0
2435.json,train,0
10231.json,train,1
3801.json,train,0
10652.json,train,0
12103.json,train,0
12633.json,valid,0
4976.json,train,0
8472.json,train,1
2818.json,train,1
6850.json,train,1
490.json,train,1
10085.json,test,1
9670.json,valid,0
8637.json,train,0
5356.json,train,0
11464.json,test,1
12805.json,test,0
13366.json,valid,0
3192.json,train,0
6588.json,train,1
10432.json,train,1
6483.json,train,0
9997.json,train,1
10273.json,valid,1
12502.json,train,0
11634.json,train,0
1521.json,train,0
9311.json,train,1
1390.json,train,0
13473.json,train,1
571.json,train,0
10445.json,train,1
7401.json,test,0
2892.json,train,0
3320.json,valid,0
1281.json,train,0
2780.json,train,0
1355.json,train,1
4130.json,train,0
2037.json,train,0
2104.json,train,1
10379.json,train,1
4771.json,train,1
8709.json,train,1
12310.json,train,1
7741.json,train,0
5321.json,train,0
11024.json,train,1
9871.json,train,1
6576.json,train,1
8617.json,train,1
7420.json,test,0
9694.json,train,1
8269.json,train,1
5355.json,train,0
315.json,train,0
12046.json,train,1
11114.json,train,0
6918.json,train,1
7881.json,test,0
4629.json,train,0
2967.json,train,0
9132.json,train,0
1623.json,test,0
13065.json,train,0
9309.json,train,1
8658.json,train,0
3958.json,train,0
542.json,train,0
2459.json,train,0
9589.json,train,1
2562.json,train,0
5464.json,train,0
1429.json,train,0
6943.json,valid,0
8929.json,test,0
10592.json,train,0
4172.json,train,0
9835.json,train,1
4021.json,train,0
8602.json,train,1
1696.json,train,1
8046.json,train,1
2823.json,train,1
13207.json,train,0
10312.json,train,1
2536.json,train,1
9715.json,train,0
5510.json,test,0
7532.json,valid,1
13209.json,valid,1
11559.json,test,0
691.json,train,0
341.json,train,0
4233.json,test,0
13041.json,train,1
4026.json,train,0
9986.json,train,1
8295.json,train,1
8212.json,train,1
12191.json,train,1
11678.json,valid,1
13005.json,train,1
4139.json,train,1
4490.json,train,1
11687.json,test,0
1016.json,train,1
6608.json,valid,0
4132.json,train,1
8262.json,train,1
12251.json,train,1
8843.json,train,0
7472.json,train,0
1714.json,train,0
3339.json,train,0
13310.json,train,0
6681.json,train,1
406.json,valid,1
12276.json,train,1
11887.json,test,0
9489.json,test,1
5654.json,valid,1
2424.json,train,1
981.json,train,1
2998.json,train,0
3030.json,train,1
6880.json,train,0
3222.json,valid,1
11712.json,train,1
13503.json,train,0
10013.json,train,0
10601.json,train,0
5881.json,valid,0
7109.json,train,1
8630.json,valid,0
12890.json,train,1
12548.json,valid,0
13497.json,train,1
1000.json,train,1
11138.json,train,1
2476.json,train,1
2961.json,train,0
7179.json,train,1
9075.json,train,1
10870.json,train,0
2148.json,train,0
11633.json,train,0
1459.json,train,1
5721.json,train,1
2239.json,train,1
3865.json,train,0
8611.json,train,0
12359.json,train,1
11967.json,valid,0
7938.json,train,1
7214.json,train,1
9313.json,valid,0
5933.json,train,0
11785.json,train,0
12680.json,train,0
13398.json,train,1
3906.json,valid,1
3549.json,train,1
8064.json,train,1
2904.json,valid,0
10667.json,train,0
6717.json,train,1
2768.json,train,1
10563.json,train,0
9531.json,train,1
2880.json,train,0
5068.json,valid,0
8753.json,train,0
8948.json,train,0
5029.json,valid,0
18.json,train,0
1017.json,train,1
3804.json,train,0
7795.json,train,0
1360.json,train,1
5683.json,train,0
2390.json,train,0
8706.json,train,1
9320.json,train,1
7651.json,train,1
12843.json,train,1
10092.json,train,1
3105.json,train,0
1190.json,train,1
9407.json,train,0
13328.json,train,0
12155.json,train,0
3100.json,train,0
3856.json,train,1
7494.json,train,0
7254.json,train,1
4238.json,train,1
11582.json,train,1
1589.json,train,1
10123.json,train,1
11004.json,test,0
6644.json,train,0
9275.json,train,0
7779.json,train,0
7381.json,valid,1
10049.json,train,1
157.json,train,0
8636.json,valid,0
12628.json,train,0
8556.json,train,1
4437.json,train,1
9473.json,train,1
11192.json,train,1
5418.json,train,1
11112.json,train,0
4483.json,train,1
1479.json,train,1
8077.json,valid,0
1346.json,train,0
12705.json,train,1
4936.json,train,1
5504.json,train,1
8399.json,train,1
1062.json,train,1
8566.json,train,0
8428.json,train,1
6604.json,test,1
1677.json,test,0
3445.json,train,1
7026.json,train,1
114.json,train,0
1063.json,train,0
3387.json,train,1
7648.json,train,1
4073.json,valid,0
7427.json,train,0
967.json,train,1
8410.json,train,1
170.json,train,0
7258.json,train,0
12714.json,train,1
7804.json,train,1
12460.json,train,0
2265.json,train,1
3300.json,train,0
11082.json,train,1
4722.json,train,0
1494.json,valid,1
6713.json,train,1
4530.json,train,1
8795.json,valid,1
1889.json,train,1
3408.json,train,0
6552.json,train,0
3417.json,train,1
10398.json,train,0
2280.json,train,0
8992.json,valid,0
9542.json,train,1
2749.json,train,1
6990.json,train,0
10581.json,train,1
11470.json,train,0
13177.json,train,0
3003.json,train,1
10986.json,train,0
11286.json,train,1
12761.json,train,1
4911.json,train,1
2820.json,train,0
6977.json,train,0
12351.json,train,1
1417.json,train,1
6837.json,train,1
9235.json,test,1
9892.json,valid,0
10554.json,train,0
3448.json,train,0
8233.json,train,1
5655.json,train,1
10897.json,test,0
10110.json,train,0
5613.json,train,0
13346.json,train,0
7443.json,train,0
900.json,valid,0
2021.json,train,1
11999.json,train,0
10408.json,train,0
3594.json,train,0
12988.json,train,0
9302.json,train,0
7263.json,train,0
10990.json,train,1
1793.json,train,1
6322.json,train,1
9587.json,train,1
12829.json,train,1
1566.json,train,0
11237.json,train,0
9070.json,train,1
9968.json,train,1
4877.json,train,1
1530.json,train,0
10516.json,test,0
10792.json,train,1
1290.json,test,1
1870.json,train,0
9803.json,train,0
7625.json,train,0
9244.json,train,1
2808.json,train,0
9722.json,valid,1
12147.json,train,0
1978.json,train,1
4674.json,train,1
11224.json,train,0
5030.json,train,0
6147.json,train,1
6637.json,test,1
11526.json,valid,0
11335.json,train,0
3737.json,train,0
3535.json,train,0
5276.json,train,0
10424.json,test,0
3371.json,train,1
12228.json,train,1
6520.json,train,0
10987.json,train,1
5521.json,train,0
8470.json,train,0
2167.json,train,0
12247.json,train,0
12286.json,train,0
4285.json,train,1
9710.json,train,1
7590.json,train,1
9597.json,train,1
2115.json,train,0
6742.json,valid,0
10617.json,train,0
9238.json,train,1
580.json,valid,1
9213.json,train,0
5658.json,train,0
1528.json,train,1
7592.json,train,0
2760.json,test,1
514.json,train,0
9118.json,valid,1
8581.json,train,1
11773.json,valid,1
13212.json,train,0
1564.json,train,1
4219.json,valid,1
5366.json,train,1
4234.json,train,1
11911.json,test,1
10748.json,train,1
9055.json,train,1
1732.json,train,0
13117.json,train,0
10545.json,train,1
8814.json,valid,1
6342.json,valid,0
8393.json,train,1
4660.json,train,1
8605.json,train,0
12933.json,train,0
7259.json,train,0
12318.json,train,0
13087.json,valid,0
12384.json,train,0
8968.json,valid,1
4.json,train,0
5264.json,train,1
11375.json,test,0
8607.json,train,0
455.json,valid,1
13153.json,valid,0
1202.json,train,0
11878.json,train,1
6282.json,train,1
6084.json,train,0
2271.json,valid,1
350.json,train,1
7972.json,train,0
13347.json,train,0
8154.json,train,0
5302.json,train,0
2282.json,train,0
4538.json,train,0
10366.json,train,0
4716.json,train,1
10324.json,train,0
9011.json,train,0
5338.json,train,0
566.json,train,1
3692.json,train,0
574.json,test,0
3292.json,train,0
11688.json,train,1
471.json,train,1
11680.json,train,0
10197.json,train,1
6998.json,valid,0
11831.json,train,1
7961.json,train,0
1399.json,valid,0
201.json,train,0
10920.json,train,0
910.json,train,0
3273.json,train,1
11179.json,train,1
5747.json,train,0
10357.json,train,1
5841.json,train,1
4433.json,train,0
5656.json,train,1
516.json,train,0
11352.json,train,0
2663.json,train,1
4415.json,train,0
4376.json,valid,0
4841.json,test,0
9061.json,valid,1
6961.json,train,0
195.json,train,0
12532.json,train,1
13175.json,train,0
8930.json,valid,1
5333.json,train,1
11961.json,train,1
8735.json,train,0
2371.json,test,1
5174.json,train,1
10209.json,train,0
3763.json,train,0
6252.json,valid,1
44.json,train,0
10618.json,train,0
4832.json,train,1
3674.json,test,1
3826.json,train,0
5424.json,train,1
10876.json,train,1
7072.json,train,1
8889.json,valid,0
10710.json,test,1
9073.json,train,0
13400.json,test,1
6377.json,train,0
11718.json,train,0
8359.json,train,1
2214.json,train,0
5968.json,train,1
6220.json,train,1
11318.json,train,0
7652.json,train,1
12021.json,train,1
11951.json,train,0
12629.json,train,1
7936.json,train,0
3603.json,valid,1
13361.json,train,1
3296.json,train,0
12529.json,train,1
10134.json,train,1
3651.json,train,1
2305.json,test,0
10619.json,train,1
1413.json,train,1
9834.json,test,0
6297.json,train,1
623.json,train,0
9895.json,train,0
11930.json,train,1
3805.json,train,1
13288.json,train,1
13132.json,train,0
10389.json,train,1
3675.json,train,1
6646.json,train,0
1569.json,test,0
1321.json,train,1
11456.json,train,0
10731.json,train,0
6939.json,train,0
3965.json,train,1
12415.json,train,1
5220.json,train,1
11558.json,train,1
7573.json,train,0
6150.json,train,0
7364.json,train,0
91.json,train,0
9408.json,train,1
5859.json,train,0
1669.json,train,1
10374.json,train,0
8195.json,train,1
1962.json,train,0
8675.json,train,0
3848.json,train,1
12279.json,test,0
9768.json,train,1
1827.json,train,1
9716.json,valid,1
10611.json,train,0
3441.json,train,0
3272.json,train,1
9390.json,train,1
6097.json,test,0
12848.json,train,1
12118.json,train,0
6964.json,train,0
8438.json,train,1
10469.json,train,0
5379.json,train,1
7038.json,test,0
12417.json,train,1
6053.json,train,1
7367.json,train,0
1391.json,train,0
13045.json,train,0
11569.json,train,1
4855.json,valid,1
12205.json,valid,1
258.json,test,0
6318.json,train,1
9047.json,test,0
8315.json,train,0
11313.json,train,1
12663.json,train,0
3843.json,train,0
13264.json,train,1
8734.json,train,0
63.json,test,0
12759.json,train,1
12844.json,train,0
2871.json,train,1
4276.json,train,0
7126.json,train,1
7375.json,train,0
8989.json,train,0
10911.json,valid,0
2289.json,train,0
806.json,train,0
2447.json,train,1
1040.json,train,0
8527.json,train,0
10789.json,train,0
7136.json,test,1
4345.json,train,1
5216.json,train,0
12753.json,train,0
9476.json,train,0
207.json,test,0
11203.json,train,1
3141.json,train,1
11789.json,train,1
5880.json,train,0
3758.json,train,1
10235.json,train,1
12234.json,valid,1
1167.json,train,0
3867.json,train,1
1013.json,train,0
1313.json,train,0
479.json,train,1
10495.json,train,1
11299.json,train,0
11813.json,train,1
10044.json,train,1
5290.json,train,1
7632.json,train,0
744.json,train,1
10983.json,train,0
6401.json,test,0
2461.json,train,1
1215.json,valid,1
1056.json,train,0
5586.json,train,0
4821.json,train,1
12306.json,train,1
5393.json,train,0
8141.json,train,0
8878.json,valid,0
7030.json,train,1
686.json,train,1
11389.json,train,0
10216.json,train,0
12239.json,train,0
264.json,valid,0
1300.json,train,1
11553.json,train,1
926.json,train,0
7911.json,train,1
3951.json,train,1
5664.json,train,1
9294.json,train,0
1256.json,train,0
7017.json,train,1
9068.json,valid,1
6415.json,train,1
349.json,train,1
13488.json,valid,1
8994.json,train,1
5532.json,train,0
13478.json,train,1
9638.json,train,1
11704.json,test,1
5794.json,train,1
12836.json,train,1
3969.json,train,0
1751.json,train,1
8977.json,train,1
2923.json,train,0
9772.json,train,0
5702.json,train,0
5495.json,train,1
20.json,train,0
4884.json,train,0
2728.json,train,1
13142.json,train,1
7145.json,test,0
216.json,train,0
11882.json,train,0
231.json,train,1
6480.json,train,0
7571.json,train,0
7854.json,train,1
5707.json,train,0
2877.json,test,1
5883.json,valid,1
2257.json,train,1
4619.json,train,0
2486.json,train,1
7166.json,train,0
2684.json,valid,0
4197.json,train,0
3264.json,valid,0
5729.json,train,1
1936.json,train,1
6487.json,train,1
12881.json,train,0
477.json,train,0
5711.json,train,1
12747.json,train,0
5899.json,train,0
663.json,train,1
5317.json,train,0
9137.json,valid,1
317.json,test,0
3158.json,test,0
3029.json,test,0
5998.json,train,0
1629.json,train,1
12284.json,test,0
7174.json,train,1
13107.json,train,1
12151.json,train,1
8106.json,train,1
7884.json,train,1
7935.json,valid,1
12164.json,train,1
1049.json,train,1
8054.json,train,1
1065.json,valid,0
3212.json,train,0
5775.json,train,0
6022.json,train,1
7977.json,train,0
3814.json,train,0
919.json,train,0
3573.json,train,1
8945.json,train,0
7772.json,valid,0
3486.json,train,1
11451.json,train,0
3170.json,train,0
3196.json,test,1
5724.json,train,0
11670.json,test,1
8817.json,train,0
6206.json,test,0
10784.json,train,0
11413.json,train,1
1859.json,train,1
13130.json,valid,0
5987.json,train,0
12451.json,train,0
12289.json,train,0
5372.json,valid,1
8331.json,train,0
1925.json,train,0
9654.json,train,0
10053.json,train,0
12245.json,train,1
4088.json,train,0
2087.json,test,0
7277.json,train,1
97.json,train,0
6867.json,train,0
10535.json,train,1
5982.json,train,0
11502.json,train,1
12769.json,train,0
8225.json,train,1
13010.json,train,0
10072.json,train,0
10262.json,train,0
6281.json,train,1
3705.json,train,0
6061.json,train,0
1907.json,train,1
4556.json,train,0
7812.json,train,0
8484.json,train,1
912.json,train,1
6753.json,train,0
1114.json,train,1
1620.json,train,1
920.json,train,0
1216.json,train,0
1942.json,train,0
2285.json,train,1
4665.json,train,1
5940.json,train,1
5170.json,test,0
10582.json,train,0
3919.json,train,0
11092.json,train,1
4256.json,train,0
1707.json,train,1
635.json,train,0
6442.json,train,0
4145.json,train,1
2621.json,train,1
5391.json,train,0
9074.json,train,0
8478.json,train,1
13531.json,train,1
11452.json,train,1
9920.json,train,0
8034.json,train,0
3070.json,train,1
2004.json,train,0
7280.json,train,0
10809.json,train,1
2942.json,train,1
8703.json,train,0
4183.json,train,0
3011.json,train,0
8942.json,valid,1
524.json,train,1
3437.json,train,1
5279.json,train,0
9661.json,train,0
12970.json,train,1
1719.json,train,0
6254.json,train,1
10831.json,train,0
11047.json,valid,1
9506.json,train,0
7663.json,train,1
8898.json,train,0
507.json,train,1
2012.json,valid,1
12335.json,train,0
1253.json,train,0
10371.json,valid,0
5909.json,valid,0
2716.json,train,0
8390.json,train,1
12243.json,train,1
9953.json,train,0
7271.json,test,0
8958.json,train,0
4291.json,train,0
12752.json,valid,0
1667.json,train,0
2526.json,train,1
11635.json,train,1
10059.json,valid,0
456.json,train,0
278.json,valid,1
9678.json,train,0
12383.json,train,0
12481.json,train,1
5853.json,train,1
12324.json,train,0
5284.json,train,0
2111.json,train,0
3299.json,train,1
13252.json,train,1
11593.json,train,1
3824.json,train,1
10830.json,train,0
6752.json,train,0
5218.json,train,1
7819.json,test,0
8810.json,train,1
4216.json,train,1
6454.json,train,1
3134.json,train,1
9065.json,train,0
1550.json,train,0
3767.json,train,1
4036.json,train,1
2921.json,train,0
3156.json,valid,0
8168.json,train,1
2345.json,train,1
5478.json,train,1
297.json,train,1
10153.json,train,1
71.json,train,1
8911.json,train,1
10824.json,train,1
4015.json,train,1
11761.json,test,0
2851.json,train,1
13489.json,train,1
10511.json,train,0
2542.json,train,1
156.json,train,0
1621.json,train,0
3270.json,train,1
4235.json,train,1
2425.json,train,1
3305.json,train,1
5886.json,train,1
9322.json,train,0
2811.json,test,0
2495.json,train,0
4638.json,train,1
653.json,train,0
2292.json,train,0
10996.json,train,1
10661.json,train,0
3721.json,train,0
5331.json,train,1
4298.json,train,1
12977.json,valid,0
928.json,train,0
12084.json,test,0
11918.json,train,1
9508.json,train,1
6082.json,train,0
936.json,train,1
3577.json,train,1
400.json,train,1
3905.json,valid,1
10434.json,train,0
7091.json,train,0
588.json,train,1
3903.json,train,1
11384.json,train,1
10994.json,train,0
12887.json,train,1
1611.json,train,1
3963.json,train,1
11341.json,train,1
11658.json,valid,1
8555.json,train,1
4319.json,train,0
8371.json,train,0
3481.json,valid,0
7861.json,train,0
5994.json,train,1
4798.json,train,1
6592.json,train,1
2301.json,train,0
12831.json,train,1
11550.json,train,1
10657.json,train,1
9956.json,train,1
10498.json,train,1
13520.json,train,0
334.json,train,0
3447.json,train,1
10386.json,train,0
3683.json,train,1
9335.json,train,1
3693.json,train,0
4105.json,test,1
10570.json,train,0
3024.json,train,1
8057.json,train,0
6347.json,train,0
2829.json,train,0
6696.json,train,0
1926.json,train,1
9046.json,train,0
9598.json,train,1
837.json,train,1
7423.json,train,0
3882.json,train,0
8925.json,train,0
5716.json,train,0
70.json,test,0
6326.json,train,1
8890.json,train,1
8604.json,test,1
573.json,train,1
985.json,test,1
13410.json,train,0
12348.json,train,0
1141.json,train,0
9934.json,valid,0
6380.json,train,0
12517.json,train,0
13461.json,train,1
12767.json,train,1
7308.json,valid,0
3649.json,train,1
8330.json,train,0
292.json,train,1
1535.json,train,0
2400.json,train,1
2887.json,train,0
9246.json,train,0
1359.json,train,0
4711.json,test,0
12218.json,train,1
7707.json,train,0
7129.json,train,0
2560.json,test,1
10955.json,train,1
8829.json,train,0
11863.json,valid,0
4942.json,train,1
6667.json,train,0
10067.json,train,1
12516.json,valid,1
8531.json,train,0
391.json,train,0
3066.json,valid,1
9778.json,train,0
5017.json,test,1
11836.json,train,0
12673.json,train,1
3388.json,train,1
2090.json,valid,0
3812.json,train,1
13167.json,train,0
2451.json,valid,1
11913.json,valid,1
10378.json,train,0
3993.json,train,0
11302.json,train,1
11703.json,train,1
106.json,train,0
6361.json,train,1
12504.json,train,1
3987.json,test,0
399.json,valid,0
12863.json,train,0
12106.json,train,1
8305.json,train,1
7315.json,valid,1
650.json,valid,0
2228.json,train,1
7243.json,train,0
141.json,train,0
12263.json,train,1
13513.json,train,1
5412.json,train,0
11405.json,train,0
3176.json,valid,0
13245.json,train,1
8594.json,train,0
5799.json,valid,1
2225.json,train,1
10023.json,train,1
4702.json,valid,0
2251.json,train,1
4385.json,train,1
2030.json,train,1
11660.json,train,0
10323.json,train,0
9581.json,train,1
9689.json,train,0
8580.json,train,1
9447.json,train,1
10181.json,train,1
8913.json,valid,0
3302.json,train,0
10578.json,train,0
311.json,train,1
3404.json,train,1
13494.json,valid,1
6965.json,train,0
12089.json,test,0
8946.json,test,0
4124.json,train,0
664.json,test,1
617.json,train,1
7293.json,train,0
11581.json,train,1
11673.json,train,0
1310.json,test,1
550.json,train,1
12743.json,train,1
7877.json,test,0
6178.json,train,1
5767.json,train,0
8934.json,train,0
767.json,train,1
6100.json,valid,1
8772.json,train,1
548.json,train,0
5093.json,train,0
8802.json,train,0
6314.json,train,1
6923.json,train,0
13237.json,train,0
1023.json,train,1
13099.json,train,1
3979.json,test,1
306.json,valid,1
6158.json,train,0
5365.json,train,0
13215.json,train,0
8277.json,train,1
4896.json,train,1
4244.json,train,0
3151.json,train,0
9003.json,test,1
6759.json,valid,1
4926.json,train,0
8895.json,valid,0
11595.json,train,1
7380.json,train,1
4312.json,train,1
7222.json,train,0
12057.json,train,0
12065.json,test,0
2597.json,train,0
5675.json,train,1
9698.json,train,1
48.json,train,0
1680.json,train,0
6649.json,test,1
1014.json,train,0
11348.json,train,0
12040.json,train,0
3195.json,train,1
10606.json,test,1
9030.json,train,0
3326.json,train,0
12971.json,train,1
10233.json,train,1
1976.json,train,1
2618.json,train,1
1038.json,train,0
939.json,valid,0
5194.json,train,0
546.json,train,0
8731.json,valid,1
2002.json,valid,1
7906.json,valid,1
11834.json,train,1
8286.json,train,0
1585.json,train,0
11248.json,valid,0
1047.json,train,0
8502.json,train,0
9592.json,train,1
4277.json,test,1
6311.json,valid,1
9627.json,train,1
9668.json,train,1
8631.json,valid,0
9833.json,valid,0
9858.json,valid,1
3689.json,train,1
9372.json,train,1
11126.json,valid,0
3928.json,train,1
4206.json,train,1
3329.json,train,1
11465.json,train,0
3068.json,train,0
12244.json,test,0
7000.json,train,0
13404.json,train,1
22.json,train,0
3792.json,train,1
522.json,train,1
652.json,train,0
13038.json,train,1
3165.json,train,0
7403.json,train,1
12536.json,train,0
11925.json,test,0
11881.json,train,0
5956.json,train,0
2929.json,train,1
8492.json,train,0
11742.json,train,1
3157.json,train,0
11443.json,test,1
10727.json,train,0
9365.json,train,1
4701.json,train,0
5892.json,train,1
3487.json,train,1
7121.json,train,0
9843.json,train,1
6171.json,train,0
12530.json,train,0
10255.json,train,0
12023.json,train,0
2872.json,train,0
2971.json,train,1
12041.json,train,0
9301.json,test,1
2719.json,test,1
6213.json,valid,0
11959.json,train,0
2247.json,train,0
2426.json,valid,1
5728.json,train,1
6475.json,train,0
12409.json,valid,0
9376.json,train,1
2910.json,test,0
9842.json,train,0
8917.json,train,1
2970.json,train,0
6580.json,train,0
6809.json,train,0
9795.json,train,1
11876.json,train,1
4516.json,train,1
13460.json,train,0
5628.json,train,1
10776.json,train,1
12834.json,test,1
10057.json,train,0
11829.json,train,1
2799.json,train,1
9402.json,train,0
7087.json,test,0
11391.json,train,0
7503.json,valid,0
10519.json,train,1
4338.json,train,0
13022.json,train,1
4571.json,train,1
6666.json,train,0
5226.json,train,0
8603.json,valid,1
13033.json,train,0
579.json,train,0
5919.json,train,1
12978.json,train,0
927.json,train,0
12354.json,train,0
10680.json,train,1
12679.json,train,1
8510.json,train,1
10630.json,train,1
10625.json,valid,0
8230.json,train,0
6737.json,valid,0
3130.json,train,0
8558.json,test,1
6390.json,train,0
3932.json,train,0
9086.json,train,0
7089.json,train,1
13146.json,train,1
6518.json,train,0
1174.json,train,1
11596.json,train,1
9130.json,train,0
3178.json,train,1
11132.json,train,1
218.json,train,0
7473.json,train,1
13068.json,train,0
9339.json,train,0
2195.json,test,1
4607.json,train,1
10756.json,train,1
8498.json,test,0
6208.json,train,1
9418.json,train,1
8421.json,train,0
1631.json,train,1
908.json,valid,0
5273.json,train,0
10493.json,test,0
5969.json,train,1
7996.json,train,1
9744.json,train,0
7691.json,train,0
1747.json,train,1
8822.json,train,0
5425.json,train,1
11397.json,train,1
6494.json,train,0
6156.json,train,1
537.json,valid,0
6418.json,train,1
5500.json,train,0
10903.json,train,0
5319.json,train,1
414.json,train,0
6386.json,test,1
2688.json,valid,1
4207.json,train,1
11618.json,train,1
1265.json,train,0
12056.json,train,1
12262.json,train,1
2327.json,train,1
11938.json,train,1
3927.json,valid,0
11399.json,train,0
10811.json,train,1
4725.json,train,1
11647.json,test,0
11002.json,train,0
6721.json,train,1
4070.json,train,0
469.json,train,0
81.json,train,0
10173.json,train,1
2978.json,train,0
11117.json,train,0
5645.json,train,1
6925.json,train,1
8512.json,train,1
641.json,valid,0
7353.json,train,0
13025.json,train,1
3853.json,train,1
12466.json,train,1
5678.json,train,1
10375.json,train,0
6991.json,train,1
10947.json,train,0
4354.json,valid,0
9617.json,valid,0
3872.json,train,1
2159.json,valid,0
9578.json,test,1
95.json,train,0
4328.json,train,0
10781.json,train,1
7849.json,train,0
533.json,train,1
7942.json,train,1
1015.json,test,1
5140.json,valid,1
8151.json,test,1
12301.json,test,0
2354.json,train,0
10365.json,train,0
7078.json,train,0
1416.json,train,1
12111.json,train,0
592.json,test,1
13427.json,train,1
7903.json,train,1
13314.json,train,0
3731.json,test,0
5999.json,train,1
2662.json,train,1
2734.json,valid,0
10584.json,train,1
10236.json,train,1
8170.json,test,1
5038.json,train,0
5549.json,train,1
8874.json,train,1
8927.json,train,1
10827.json,valid,0
11171.json,train,1
7181.json,train,1
1830.json,train,1
4534.json,valid,0
6934.json,train,0
6689.json,train,0
11257.json,train,0
12163.json,train,0
9210.json,valid,1
9519.json,valid,1
9182.json,train,1
12930.json,train,1
685.json,train,1
6612.json,train,0
12697.json,train,1
11907.json,train,1
2906.json,train,1
975.json,train,0
320.json,train,0
294.json,train,1
454.json,train,1
3846.json,train,1
10198.json,train,1
110.json,test,1
11648.json,train,0
6349.json,train,1
122.json,train,0
13075.json,train,0
2577.json,train,1
3278.json,train,0
2241.json,train,0
7915.json,valid,1
12028.json,train,1
13355.json,train,1
991.json,train,1
7432.json,train,0
4809.json,valid,0
7509.json,train,1
13000.json,test,1
10359.json,train,1
9910.json,test,1
7452.json,train,0
8836.json,train,1
662.json,train,1
5937.json,train,0
4174.json,valid,1
1746.json,train,1
10084.json,valid,0
2341.json,test,0
9304.json,train,0
13131.json,train,1
10778.json,train,1
2783.json,valid,1
1097.json,train,0
9701.json,train,1
9207.json,train,1
6384.json,train,0
7659.json,train,0
916.json,train,1
12939.json,train,0
11281.json,train,1
11599.json,train,0
2385.json,train,1
7336.json,test,1
6176.json,train,0
6421.json,train,1
11984.json,train,0
1431.json,valid,1
11649.json,train,0
608.json,train,0
5325.json,train,0
12356.json,train,1
2721.json,train,1
11873.json,valid,0
5763.json,train,1
5501.json,train,1
1025.json,test,1
6338.json,train,0
1549.json,train,1
2287.json,train,1
6836.json,train,1
13502.json,test,1
4417.json,train,1
958.json,train,0
9686.json,valid,1
6324.json,train,1
7220.json,valid,0
6881.json,train,0
3582.json,train,1
2736.json,train,0
736.json,train,0
3505.json,train,0
9178.json,train,1
7943.json,train,1
10902.json,valid,1
7492.json,train,0
11107.json,train,0
9448.json,valid,1
11275.json,train,0
11597.json,train,1
11846.json,train,1
5107.json,train,0
7419.json,valid,1
8102.json,valid,1
6305.json,train,0
9799.json,train,0
10034.json,valid,0
151.json,train,1
11253.json,train,1
911.json,train,0
10533.json,train,0
10954.json,train,1
12340.json,train,0
2819.json,train,0
12839.json,train,1
11012.json,train,0
3132.json,train,1
969.json,valid,1
8445.json,train,1
4272.json,test,0
3376.json,train,0
2857.json,train,0
1519.json,valid,0
11195.json,train,1
1143.json,train,0
1102.json,train,0
7461.json,test,1
8894.json,train,0
9491.json,train,0
12585.json,train,1
4228.json,train,1
10527.json,train,0
4487.json,train,1
2678.json,train,0
12486.json,train,0
10472.json,train,1
8598.json,train,0
1456.json,train,1
7039.json,train,0
723.json,train,1
11.json,train,0
9241.json,test,0
5646.json,train,0
4079.json,train,0
6433.json,train,1
11165.json,train,0
5070.json,train,1
13257.json,train,1
963.json,train,0
10226.json,train,0
8101.json,train,1
7226.json,train,1
11333.json,train,0
3960.json,train,0
3421.json,train,1
9664.json,train,0
8589.json,train,1
11574.json,valid,0
8543.json,train,1
10503.json,train,1
7192.json,train,1
9145.json,valid,1
11639.json,test,0
5725.json,train,1
918.json,train,0
2465.json,train,1
12014.json,train,0
