id,label,statement,subject,speaker,job_title,state_info,party,barely_true_counts,false_counts,half_true_counts,mostly_true_counts,pants_on_fire_counts,context,split,label_clean
6194.json,false,President Obamashealth care law is a government takeover of healthcare.,"health-care,market-regulation",george-allen,consultant,Virginia,republican,2,8,3,4,1,a speech.,train,false
6654.json,barely-true,Says Mitt Romney asked for a waiver from federal welfare rules.,welfare,rahm-emanuel,Mayor of Chicago,Illinois,democrat,1,1,1,2,0,an appearance on Meet the Press,train,barely-true
608.json,true,"We could save all the oil that they're talking about getting off drilling, if everybody was just inflating their tires and getting regular tune-ups.",energy,barack-obama,President,Illinois,democrat,70,71,160,163,9,"Springfield, Mo.",train,true
3166.json,false,Nevada will be energy independent within the immediate future.,"energy,environment",harry-reid,Senate Democratic Leader,Nevada,democrat,4,5,3,7,3,"an interview on ""Face to Face with Jon Ralston""",train,false
638.json,false,"The fact is that although we have had a president who is opposed to abortion over the last eight years, abortions have not gone down.''	abortion	barack-obama	President	Illinois	democrat	70	71	160	163	9	a TV interview with megachurch pastor Rick Warren in Lake Forest, Calif.
2724.json	true	Most of the jobs that we lost were lost before the economic policies we put in place had any effect.	economy,job-accomplishments,jobs,stimulus	barack-obama	President	Illinois	democrat	70	71	160	163	9	an interview on The Daily Show with Jon Stewart""",,,,,,,,,,,,train,false
11379.json,mostly-true,"Number of Americans killed by terrorism in the last decade: 24. Number of Americans killed by guns in the last decade: 280,024.","guns,terrorism",viral-image,,,none,5,5,0,3,15,a Facebook post,train,mostly-true
5745.json,half-true,"The 30 percent tax rate called for under President Barack Obamas proposed Buffett Rule is lower than the prescribed tax rate for millionaires already -- not just for millionaires, for people making over $200,000.",taxes,joe-biden,U.S. senator,Delaware,democrat,11,10,21,16,4,"a speech in Exeter, N.H.",train,half-true
10650.json,false,Small businesses (are) going out of business in record numbers.,"economy,small-business",ted-cruz,Senator,Texas,republican,36,33,15,19,8,a speech at Liberty University,train,false
4232.json,true,Theres actually 600 abortions done after the 20th week of pregnancy every year in Ohio.,abortion,peggy-lehner,State senator,Ohio,republican,0,0,0,0,0,a radio interview,valid,true
1410.json,mostly-true,"In Massachusetts, Scott Browns Republican affiliation is not a secret, but clearly not on display.","candidates-biography,elections,pundits",kelly-odonnell,Capitol Hill correspondent for NBC News,,none,0,0,0,1,0,a segment on NBC's Today show,train,mostly-true
9962.json,mostly-true,"Austin has over 1,000 city employees that make six-figure salaries.","city-budget,city-government,corrections-and-updates,workers",jay-wiley,Attorney,Texas,republican,0,0,0,1,0,an Austin City Council candidate forum,train,mostly-true
13005.json,barely-true,"As the election tracker FiveThirtyEight has reported, whoever wins Pennsylvania will be our next President.","elections,states",rob-gleason,,Pennsylvania,republican,1,0,0,0,0,a fundraising email,train,barely-true
12016.json,barely-true,Says Donald Trump bans disabled veterans from his high rise.,veterans,conservative-solutions-pac,,Florida,organization,3,0,1,0,0,a TV ad,train,barely-true
3451.json,half-true,"If you look at the jobs lost in the private sector as opposed to the job gains in the public sector, its out of whack. The governments growing and the private economys shrinking.","economy,government-efficiency,jobs",steve-latourette,Former U.S. representative from Ohio's 11th District,Ohio,republican,0,0,3,1,0,a newspaper interview,train,half-true
7002.json,barely-true,Says Tammy Baldwin had the opportunity to vote to honor the victims of 9/11 and she voted against it.,"patriotism,terrorism",tommy-thompson,,Wisconsin,republican,6,8,2,5,3,a television ad,train,barely-true
12632.json,true,The United States is the oldest democracy in the world.,history,paul-ryan,U.S. Representative,Wisconsin,republican,19,6,16,14,2,a TV interview,train,true
12070.json,true,"Gun violence is by far the leading cause of death for young African American men, outstripping the next nine causes of death combined.","diversity,guns",hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,a speech posted on Medium,train,true
8592.json,false,On changing the rules for filibusters on presidential nominees,congressional-rules,harry-reid,Senate Democratic Leader,Nevada,democrat,4,5,3,7,3,speeches,train,false
1625.json,half-true,"In Cover Florida ""thousands already enrolled and climbing.""",health-care,charlie-crist,,Florida,democrat,15,9,20,19,2,a radio ad,train,half-true
11284.json,half-true,Florida led the nation in job creation while Bush was governor.,"candidates-biography,economy,florida",jeb-bush,,Florida,republican,17,5,17,24,2,a campaign video,test,half-true
5092.json,barely-true,Paul Ryans Medicare plan provides pretty much the same coverage that members of Congress receive.,"congress,medicare,new-hampshire-2012",rick-santorum,,Pennsylvania,republican,12,16,13,7,5,a Republican presidential primary debate,train,barely-true
13481.json,false,Ed Gillespie would not mention (Donald Trumps) name unless he was condemning him.,campaign-advertising,corey-stewart,"Chairman, Prince William County board of supervisors",Virginia,republican,2,1,0,0,0,an interview.,valid,false
9687.json,mostly-true,"Says Rep. Bruce Braley, D-Iowa, missed 79 percent of veterans affairs committee hearings.","congress,veterans",concerned-veterans-america,,,organization,1,0,0,1,0,a television ad,train,mostly-true
8618.json,mostly-true,The nine-day deer hunt contributes more than $1.3 billion in revenue to the state of Wisconsin.,"economy,guns,sports",robin-vos,Wisconsin Assembly speaker,Wisconsin,republican,0,3,2,5,1,a Facebook post,train,mostly-true
6809.json,true,"In every state, women are paid less than men.","income,women,workers",national-womens-law-center,,,organization,0,0,0,0,0,press release,train,true
1663.json,pants-fire,I never considered myself a maverick.,candidates-biography,john-mccain,U.S. senator,Arizona,republican,31,39,31,37,8,a comment on Newsweek magazine's Web site ,train,pants-fire
11393.json,pants-fire,"Pope Francis uses a modest compact car to get around, while Creflo Dollar drives an expensive sports car.",religion,viral-image,,,none,5,5,0,3,15,Facebook posts,train,pants-fire
6296.json,false,Says President Barack Obama has not raised taxes.,taxes,bill-pascrell,U.S. House of Representatives,New Jersey,democrat,0,3,4,4,0,an interview on C-SPAN’s Washington Journal,train,false
3827.json,pants-fire,Obesity kills 34 children per hour.,"children,health-care,public-health",rob-eissler,Texas House Representative,Texas,republican,0,0,0,0,1,remarks on the House floor,train,pants-fire
9179.json,true,The Capitol rotunda was actually made to invite the people in and to accommodate protests.,legal-issues,chris-taylor,,,democrat,1,0,0,1,0,a video,train,true
3683.json,false,"Says the Internal Revenue Service estimated it must hire 16,500 agents at a cost of $10 billion to the taxpayer to enforce the federal health care overhaul.","health-care,taxes",saxby-chambliss,U.S. Senator,Georgia,republican,1,1,3,4,1,a letter to a constituent,train,false
446.json,barely-true,"Obama supports ""teaching schoolchildren in 2nd grade, no less about homosexual relationships.""","education,gays-and-lesbians",focus-family-action,,,none,1,2,0,0,0,a Web article,test,barely-true
11694.json,false,Our larger domestic threat is from racial supremacist groups.,"crime,religion,terrorism",andre-carson,,,democrat,0,1,0,0,0,"an interview on ABC News' ""This Week""",train,false
7017.json,pants-fire,"Under President Obama: $4,000 tax hike on middle-class families.","message-machine-2012,taxes",mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,a campaign ad,train,pants-fire
12712.json,barely-true,Barack Obama and Hillary Clinton have left us with $19 trillion in debt.,"debt,federal-budget,taxes",sean-duffy,Member of the U.S. House,Wisconsin,republican,5,1,6,1,2,a speech,valid,barely-true
2597.json,mostly-true,Georgia lawmakers balanced the budget without raising taxes on residents.,taxes,casey-cagle,,,republican,1,0,0,2,0,a speech,train,mostly-true
6808.json,mostly-true,"George Allen voted to end Pell Grants for 84,000 students.",education,tim-kaine,U.S. Senator,Virginia,democrat,8,3,15,15,0,a news release.,train,mostly-true
8240.json,false,Wind power is the most undependable form of renewable energy.,"economy,energy,environment,science,technology",james-oneil,attorney,Rhode Island,democrat,0,1,0,0,0,"an appearance on ""10 News Conference.""",test,false
2740.json,pants-fire,Dan Gelber: On the record against scholarships to help our needy children attend Jewish private schools.,education,committee-florida-education,,,none,0,0,0,0,1,a mailer,train,pants-fire
13477.json,true,Says John Bolton supported the Iraq War and said last year thatI still think the decision to overthrow Saddam was correct.,"foreign-policy,military,terrorism",rand-paul,Candidate for U.S. Senate and physician,Kentucky,republican,7,8,10,12,3,a column on rare.us,valid,true
474.json,barely-true,Clinton aides admit it (a gas tax holiday) won't do much for you but would help her politically.,energy,barack-obama,President,Illinois,democrat,70,71,160,163,9,in a television ad,test,barely-true
6030.json,true,"President Obama budget request for veterans ismore than double the amount in constant dollars appropriated in 1980, when the veterans population was larger by a third.","federal-budget,veterans",jim-webb,writer,Virginia,democrat,1,0,1,5,0,an interview.,train,true
9810.json,false,Nazi imagery [was used] by the Block for Governor campaign to describe supporters of Allan Fung for Governor.,"elections,history,human-rights,campaign-advertising",allan-fung,"mayor, city of Cranston, R.I.",Rhode Island,republican,2,2,0,2,1, a news release,train,false
10395.json,half-true,On Common Core education standards,"children,education,government-regulation,state-budget,states",scott-walker,Milwaukee County Executive,Wisconsin,republican,26,41,32,40,11,a speech,train,half-true
1874.json,half-true,Halliburton defrauded American taxpayers of hundreds of millions of dollars in Iraq.,"corporations,government-efficiency,legal-issues,military,pundits,abc-news-week",arianna-huffington,"Founder, The Huffington Post",,none,0,0,2,3,0,"an interview on ""This Week.""",train,half-true
221.json,pants-fire,An anonymous e-mail says that Hillary Clinton advocates communism.,economy,chain-email,,,none,11,43,8,5,105,,train,pants-fire
10557.json,half-true,Says she has opposed measures to weaken the Dodd-Frank Wall Street regulatory bill and campaign-finance legislation when they were offered as stand-alone bills.,"congress,voting-record",ann-mclane-kuster,Attorney,New Hampshire,democrat,2,1,3,0,0,an interview with the Concord Monitor at her Concord office ,train,half-true
293.json,pants-fire,"Says McCain was a ""Hanoi Hilton songbird"" who collaborated with the enemy.",candidates-biography,vietnam-veterans-against-john-mccain,,,none,0,0,0,0,1,a flyer sent to news organizations in South Carolina,test,pants-fire
6784.json,true,We havent passed a budget in more than three years and not a single appropriations bill has been brought to the floor this year.,"congress,federal-budget",bob-corker,,,republican,1,0,0,2,0,in a press release.,train,true
9061.json,barely-true,Says President Abraham Lincoln enforced the Fugitive Slave Act until the Civil War ended.,history,andrew-napolitano,judge,,republican,3,0,2,0,3,"a broadcast of ""The Daily Show""",valid,barely-true
11692.json,barely-true,Says Ted Cruz supports legalizing people who are in this country illegally.,immigration,marco-rubio,U.S. Senator,Florida,republican,33,24,32,35,5,the CNN debate in Las Vegas,train,barely-true
10541.json,mostly-true,One third of our age group (Millennials) have moved back in with their parents.,"families,jobs",joseph-yost,State legislator,Virginia,republican,0,0,0,1,0,a floor speech.,valid,mostly-true
1326.json,false,"Says she couldn't take stimulus money because it required ""universal building codes.""","energy,federal-budget,stimulus",sarah-palin,,Alaska,republican,9,19,9,6,6,"her book, Going Rogue",train,false
1402.json,mostly-true,Obamas job approval rating is up.,"job-accomplishments,pundits",donna-brazile,Political commentator,"Washington, D.C.",democrat,0,1,4,7,0,on ABC's This Week,train,mostly-true
2123.json,mostly-true,Ken Bucks (District Attorneys) office? His spending skyrocketed by 40 percent.,"crime,message-machine,states",jane-norton,,Colorado,republican,0,0,0,1,0,a television ad,valid,mostly-true
11699.json,true,"If you are going to kill the families of terrorists, realize that theres something called the Geneva Convention were going to have to pull out of.","legal-issues,military,terrorism",rand-paul,Candidate for U.S. Senate and physician,Kentucky,republican,7,8,10,12,3,a Republican presidential debate in Las Vegas,train,true
12868.json,mostly-true,Because of the Trans-Pacific Partnership weve got a country like Malaysia taking really serious efforts to crack down on human trafficking.,"human-rights,trade",barack-obama,President,Illinois,democrat,70,71,160,163,9,at the White House,train,mostly-true
5603.json,true,Says a study shows that children who live with a biological parent and the parents boyfriend or girlfriend have a 20 times greater chance of being sexually abused.,"children,crime,families,marriage",glenn-grothman,"State Senator, 20th District",Wisconsin,republican,2,4,1,1,0,an interview,test,true
12085.json,mostly-true,We were able to provide $428 million worth of property tax relief.,"state-budget,taxes",don-gaetz,State Senator,Florida,republican,1,0,3,1,0,Florida Senate floor debate,train,mostly-true
7386.json,barely-true,The United States does not have a system through which growers and dairies can bring a workforce legally into the U.S.,"agriculture,immigration,workers",marco-rubio,U.S. Senator,Florida,republican,33,24,32,35,5,a blog post on RedState.com,train,barely-true
11752.json,pants-fire,"Until the new Iran deal, China and Russia have never voted with us at the U.N. on any sanctions on Iran in the past.","china,history,job-accomplishments,nuclear",nancy-pelosi,House Minority Leader,California,democrat,3,7,11,2,3,an interview on CNN,train,pants-fire
3181.json,false,Fox News said the New Black Panther Party decided the election for Barack Obama.,"civil-rights,elections,pundits",rachel-maddow,MSNBC host,,none,6,6,4,6,1,an interview on CBS' Late Show with David Letterman,train,false
2955.json,pants-fire,"Governor-elect Scott Walkers opposition to high-speed rail killed 13,000 Wisconsin jobs","jobs,transportation",state-democratic-party-wisconsin,,Wisconsin,democrat,5,7,2,2,7,a news release,train,pants-fire
3778.json,pants-fire,"Next year, you will be mandated by federal law to get rid of your existing light bulbs.","energy,market-regulation",chain-email,,,none,11,43,8,5,105,a fundraising letter,train,pants-fire
1218.json,false,Medicare officials have treated Humana and AARP inconsistently on how they can communicate with seniors.,"health-care,medicare",house-republicans,,,republican,0,3,4,0,1,an article on its Web site,train,false
9532.json,half-true,Congressman (Tom) Cotton is the only Arkansan in Congress -- Democrat or Republican -- to vote against disaster relief five times.,"bipartisanship,congress,environment,federal-budget,homeland-security,infrastructure,public-safety,voting-record,weather",senate-majority-pac,political action committee,"Washington, D.C. ",democrat,3,4,4,1,0,a television ad,train,half-true
5947.json,false,"When Mitt Romney was governor of Massachusetts, we didnt just slow the rate of growth of our government, we actually cut it.","history,state-budget",mitt-romney,Former governor,Massachusetts,republican,34,32,58,33,19,an interview with CBN News,train,false
1302.json,pants-fire,I didn't endorse the federal stimulus bill.,"economy,stimulus,taxes",charlie-crist,,Florida,democrat,15,9,20,19,2, an interview on CNN,train,pants-fire
712.json,pants-fire,"Obama's one education accomplishment was ""legislation to teach 'comprehensive sex education' to kindergartners.""",education,john-mccain,U.S. senator,Arizona,republican,31,39,31,37,8,in a television ad,valid,pants-fire
11951.json,mostly-true,"There is great disparity, tremendous disparity, in the (capital) funding on a per-student basis between our traditional public schools and our charter public schools.","education,state-budget,taxes",janet-adkins,state representative,Florida,republican,1,0,1,1,0,a House Appropriations Committee meeting,train,mostly-true
3084.json,barely-true,The financial regulatory bill will kill jobs.,"economy,financial-regulation,market-regulation",mike-pence,Governor,Indiana,republican,8,10,12,5,0,a press release,train,barely-true
2240.json,false,We didnt have a development director for over seven months.,"economy,government-efficiency,state-budget",john-kasich,"Governor of Ohio as of Jan. 10, 2011",Ohio,republican,9,8,10,18,3,a campaign speech,train,false
2705.json,barely-true,"As a state representative, David Cicilline argued against Megans Law and voted against mandatory registration of sex offenders.","children,criminal-justice,campaign-advertising,voting-record",americans-commonsense-solutions,,,none,1,0,0,0,0,a radio ad,train,barely-true
5664.json,pants-fire,Says Ohio Treasurer Josh Mandel first claimed bank fraud in June 2010 but did nothing for more than a year while raising money for his (Republican) Senate campaign.,"government-efficiency,job-accomplishments",ohio-democratic-party,,Ohio,democrat,4,1,2,2,2,a news release,train,pants-fire
6029.json,half-true,"Forty years ago ... about half of congressional districts were genuinely competitive. Today, only about 10 percent of House races on Cook Political Report are listed as toss-ups or lean to one party.","bipartisanship,history",john-barrow,Congressman,Georgia,democrat,0,0,1,1,0,in an op-ed,valid,half-true
2714.json,true,"As CEO of WWE, Linda McMahon was caught tipping off a ringside physician about a federal investigation into illegally distributing steroids to wrestlers.","candidates-biography,message-machine",democratic-senatorial-campaign-committee,,,democrat,1,2,3,1,0,a TV ad,train,true
9708.json,pants-fire,The United States is at historic record highs of individuals being apprehended on the border from countries with terrorist ties such as Pakistan or Afghanistan or Syria.,"afghanistan,immigration,terrorism",rick-perry,Governor,Texas,republican,30,30,42,23,18,"comments on CNN's ""State of the Union""",test,pants-fire
7413.json,false,Phoenix is already one of the kidnapping capitals of the world.,crime,wayne-lapierre,,,none,3,1,3,1,0,an op-ed in the Daily Caller,train,false
2684.json,mostly-true,Georgia had the worst job losses in state history under GOP watch.,jobs,roy-barnes,Attorney,Georgia,democrat,0,0,3,3,1,an Oct. 12 e-mail to reporters,valid,mostly-true
7589.json,false,75 percent of the (air traffic control) towers the Obama Administration is closing are located in Republican Congressional Districts.,"federal-budget,transportation",jim-sensenbrenner,Member of Congress,Wisconsin,republican,2,4,1,0,0,a press release,train,false
10567.json,false,Abortions account for 94 percent of the services provided for pregnant women by Planned Parenthood.,"abortion,health-care,human-rights,religion,women",thomas-tobin,Bishop of the Diocese of Providence,,none,0,2,0,0,0,a newspaper column,test,false
10132.json,mostly-true,"Greg Abbott has benefitted from payday lenders who have given him $300,000 and then received a ruling from him that they can operate in a loophole in the law that allows them to charge unlimited rates and fees.","campaign-finance,financial-regulation",wendy-davis,state senator,Texas,democrat,5,1,8,12,1,a debate,train,mostly-true
6315.json,barely-true,Says Texas proved in court that more than 200 dead people voted in the latest Texas election.,elections,greg-abbott,governor,Texas,republican,11,3,8,6,5,an interview with Fox News.,train,barely-true
11327.json,mostly-true,"We had a three-hour debate, no discussion about the national debt, very little about the economy.","debates,elections",marco-rubio,U.S. Senator,Florida,republican,33,24,32,35,5,"an interview on ""This Week.""",test,mostly-true
6878.json,pants-fire,Says Mitt Romney plans to fire Big Bird.,federal-budget,barack-obama,President,Illinois,democrat,70,71,160,163,9,"a campaign event outside Speaker John Boehner press conference in Derry, NH",train,pants-fire
6988.json,barely-true,The sequester is not something that Ive proposed. It is something that Congress has proposed.,"debates,federal-budget,military",barack-obama,President,Illinois,democrat,70,71,160,163,9,a presidential debate,train,barely-true
7053.json,half-true,Tommy Thompson made millions from corporations who outsource American jobs and now hes trying to lavish huge tax breaks on them.,"corporations,jobs,message-machine-2012,workers",majority-pac,,,democrat,1,0,1,0,0,a TV ad,train,half-true
10827.json,true,The state budget will include scholarship money for minority students as a concession to Senate Democrats for supporting the GOP-initiated transportation bill.,"jobs,state-budget,transportation",senate-democrats,minority party,,none,0,0,0,0,0,interviews,valid,true
8832.json,half-true,"Texas added 6,600 miles of highway from 2001-2012, more than any other state.","infrastructure,states,transportation",rick-perry,Governor,Texas,republican,30,30,42,23,18,a tweet,train,half-true
4537.json,mostly-true,My home state since June of 2009 created 40 percent of the new jobs in America.,jobs,rick-perry,Governor,Texas,republican,30,30,42,23,18,a speech,test,mostly-true
13381.json,barely-true,Jack Berry voted for a plan to cut $23.8 million from our schools.,"city-budget,education,voting-record",levar-stoney,Richmond mayoral candidate,Virginia,democrat,1,1,1,0,0,,train,barely-true
8273.json,false,Studies have shown that voter fraud is non-existent in Texas.,"crime,elections",eddie-bernice-johnson,U.S. Representative ,Texas,democrat,0,1,0,0,0,an opinion column in Fort Worth Star-Telegram,train,false
5965.json,mostly-true,"Says Mitt Romney is wrong to claim that spending under Obama has accelerated at a pace without precedent in recent history, because its actually risen slower than at any time in nearly 60 years.","corrections-and-updates,economy,federal-budget,history,stimulus",facebook-posts,Social media posting,,none,14,18,15,11,36,on the Internet,train,mostly-true
6610.json,mostly-true,The unemployment rate is declining faster in Tampa than almost anywhere else.,"economy,jobs",bob-buckhorn,,Florida,none,2,1,2,1,0,a speech at the RNC,test,mostly-true
5034.json,half-true,Florida is considered the fourth-largest gambling state in the nation.,gambling,ellyn-bogdanoff,state representative,Florida ,republican,1,1,1,0,0,a newspaper article,train,half-true
12907.json,half-true,"Says his father-in-law, former Gov. Linwood Holton, integrated Virginia public schools.","civil-rights,education,history",tim-kaine,U.S. Senator,Virginia,democrat,8,3,15,15,0,a speech,train,half-true
2289.json,mostly-true,Jim Renacci cheated on his income taxes and is a deadbeat citizen.,"candidates-biography,legal-issues,message-machine,taxes",afscme,,,none,3,1,2,3,0,a television election ad,train,mostly-true
10381.json,mostly-true,The average family not in the top 10 percent makes less money today than they were making a generation ago.,"economy,income,jobs,labor",elizabeth-warren,U.S. senator,Massachusetts ,democrat,0,0,3,3,0,a speech at the AFL-CIO National Summit on Raising Wages,train,mostly-true
12119.json,false,"When those restrictions expire (in the Iran nuclear deal), Iran will have an industrial-size military nuclear capability ready to go.","foreign-policy,nuclear",donald-trump,President-Elect,New York,republican,63,114,51,37,61,a speech at the 2016 American Israel Public Affairs Committee conference in Washington.,train,false
2718.json,mostly-true,Donna Campbell has called for ending all federal funding for education,"education,federal-budget,taxes",lloyd-doggett,Texas congressman in the U.S. Houst of Representatives,Texas,democrat,1,0,2,7,0,a campaign mailer,train,mostly-true
4789.json,barely-true,"(President Barack Obama gave) half a billion in taxpayer money to help his friends at Solyndra, a business the White House knew was on the path to bankruptcy.","campaign-finance,corporations,energy,ethics,jobs,stimulus",americans-prosperity,,,none,6,7,2,1,2,a TV ad,train,barely-true
13002.json,mostly-true,"There are at least 23 countries that refuse to take their people back after theyve been ordered to leave the United States, including large numbers of violent criminals.",immigration,donald-trump,President-Elect,New York,republican,63,114,51,37,61,a campaign speech in Phoenix,train,mostly-true
10099.json,pants-fire,Prayer rugs have recently been found on the Texas side of the border in the brush.,"immigration,religion,terrorism",david-dewhurst,Lieutenant governor,Texas,republican,8,8,10,5,5,"a speech in Washington, D.C.",train,pants-fire
10213.json,barely-true,"It is senior citizens, not Hispanics, who are the fastest-growing demographic in this country.","elections,immigration,population",brit-hume,Fox News political analyst,,none,1,2,0,0,0,an interview on Fox News,train,barely-true
740.json,true,Palin (proposed) a $150 bounty for the severed foreleg of each killed wolf.,environment,defenders-wildlife-action-fund-defenders-wildlife-,,,none,0,0,0,0,0,a TV ad,train,true
288.json,true,"You know, Sen. McCain said the other day that we might have troops (in Iraq) for 100 years...",iraq,hillary-clinton,Presidential candidate,New York,democrat,40,29,69,76,7,a debate in Las Vegas.,train,true
3868.json,mostly-true,Manufacturing is having its best employment year in almost 15 years.,"economy,history,abc-news-week",austan-goolsbee,chair of the Council of Economic Advisers,Illinois,democrat,0,1,0,3,0,"an interview on ABC's ""This Week with Christiane Amanpour""",train,mostly-true
2563.json,false,"In 2009, the state Legislature passed more than $5 billion in tax increases.","message-machine,state-budget,taxes",leah-vukmir,Member of state Assembly,Wisconsin,republican,0,2,0,1,0,a campaign brochure distributed door to door,train,false
6024.json,pants-fire,Ted Cruz helps run two national organizations that have been leading the push to give amnesty to illegal immigrants.,immigration,david-dewhurst,Lieutenant governor,Texas,republican,8,8,10,5,5,a radio ad.,train,pants-fire
267.json,true,"As secretary of the Department of Energy under former President Bill Clinton, ""I created reserves of home heating oil.""",energy,bill-richardson,Governor,New Mexico,democrat,1,2,3,8,1,"a debate in Manchester, N.H.",test,true
9642.json,barely-true,Obamas 2012 policy on younger immigrants created these children coming across the border.,immigration,lou-dobbs,,,none,1,2,0,1,0,"a broadcast of ""Lou Dobbs Tonight""",valid,barely-true
12873.json,pants-fire,"In the 2012 election, there were more votes cast than registered voters in St. Lucie County, and Palm Beach County had 141 percent turnout.",elections,viral-image,,,none,5,5,0,3,15,a viral image,test,pants-fire
12339.json,pants-fire,"Says Bruce Springsteen only had 8,000 tickets sold for a Greensboro show and canceled after they didnt get the ticket sales they wanted.","gays-and-lesbians,pop-culture,sexuality,states",pat-mccrory,Governor of North Carolina,North Carolina,republican,5,2,3,0,1,a radio talk show appearance on the John Boy and Billy Big Show,train,pants-fire
11526.json,true,Most Americans are ready to put it [marijuana prohibition] behind us and move on.,"drugs,marijuana",mason-tvert,,,none,0,0,0,0,0,a news release,valid,true
10014.json,true,"We have a retiree that is collecting a $17,000 paycheck a month . . . tax free.","debates,debt,deficit,disability,economy,history,labor,legal-issues,pensions,public-safety,retirement,unions,workers",jorge-elorza,Law professor,Rhode Island,democrat,1,1,0,2,0,a Providence Journal-WPRI debate,valid,true
10903.json,true,You can fill out your tax return in Estonia online in five minutes.,"foreign-policy,taxes",jeb-bush,,Florida,republican,17,5,17,24,2,remarks at an economic summit in Orlando,train,true
1653.json,half-true,"As a state rep, I was considered the fourth-most conservative in the Legislature.	states	rick-green			republican	0	1	1	0	0	a speech
2552.json	mostly-true	Rand Paul wants us to pay $2,000 just to get Medicare.	health-care,medicare,message-machine	jack-conway	Kentucky Attorney General	Kentucky	democrat	0	1	0	2	0	a campaign commercial
9353.json	mostly-true	Says Hillary Clinton opposed an individual mandate and favored an employer mandate back in 1993.	health-care,public-health	bobby-jindal	Governor of Louisiana	Louisiana	republican	0	1	4	4	0	an op-ed for Politico Magazine
9577.json	mostly-true	There are more than 46 million Americans living in poverty today -- the largest number in 54 years.	medicaid,poverty	kirk-cox	House majority leader	Virginia	republican	0	0	0	1	0	a speech.
4318.json	half-true	Since I introduced my budget -- first budget -- in March of 2010, weve created 50,000 new private-sector jobs for the people of this state.	jobs,state-budget	chris-christie	Governor of New Jersey	New Jersey	republican	10	17	27	19	8	a news conference in Belmar 
9864.json	mostly-true	Scott Walker cut school funding more per student than any governor in America.	children,education,message-machine-2014,state-budget,states,taxes	greater-wisconsin-political-fund		Wisconsin	none	3	3	3	1	1	a TV ad
8243.json	true	Says he would be first CPA to serve as Texas comptroller.	state-finances	raul-torres	Accountant, politician	Texas	republican	0	0	0	0	0	a campaign video
13500.json	mostly-true	On Donald Trumps plan to cut federal funding to sanctuary cities, because of a decision by the Supreme Court, no presidents in a position to cut off funding across the board. It has to be very specific to the matter at hand.	city-budget,county-budget,federal-budget,homeland-security,immigration,state-budget	bill-de-blasio	New York City Mayor	New York	democrat	1	0	0	1	0	a WNYC interview
9854.json	false	Thomas Jefferson said, That government is best which governs the least, because its people discipline themselves.	elections	jody-hice			republican	0	1	0	0	0	a Facebook post
7737.json	barely-true	Proposed gun control legislation will outlaw practically every firearm, make you pay $100 per firearm, put you into a police database and make it nearly impossible to get a permit to carry a concealed weapon.	crime,criminal-justice,government-regulation,guns,market-regulation	ed-doyle	administrator, Rhode Island chapter, Gun Rights Across America.	Rhode Island	activist	1	0	0	0	0	a news release and Facebook post
12293.json	barely-true	Says Donald Trump thinks a grown man pretending to be a woman (should) be allowed to use the womens restroom.	candidates-biography,corrections-and-updates,gays-and-lesbians,campaign-advertising	ted-cruz	Senator	Texas	republican	36	33	15	19	8	an attack ad
457.json	half-true	McCain has voted repeatedly at least six times against funding for global HIV/AIDS, malaria and TB fund, once as one of only 14 senators.""",foreign-policy,democratic-national-committee,,,none,8,2,10,8,0,a news release.,test,half-true
8963.json,pants-fire,Mitch McConnell voted with Harry Reid to infringe on our gun rights.,"congress,guns",matt-bevin,Investment manager,Kentucky,republican,0,1,0,1,1,a television ad,test,pants-fire
6853.json,false,Carol Shea-Porter wants to increase taxes on small business and job creators.,small-business,frank-guinta,"U.S. Congress, NH-First District",New Hampshire,republican,1,1,1,1,0,"an advertisement, “Veterans,”",train,false
9893.json,half-true,"In Tripoli, jihadists today swim in our embassy pool.","foreign-policy,islam,terrorism",rand-paul,Candidate for U.S. Senate and physician,Kentucky,republican,7,8,10,12,3,an op-ed for Time magazine,train,half-true
10871.json,half-true,Austin school district teachers are the lowest paid of any urban Texas district and the lowest paid of any surrounding school district.,"education,state-budget,state-finances",gina-hinojosa,"President, Austin Independent School District Board of Trustees",Texas,none,0,0,1,1,0,"an interview with Kiah Collier, Austin American-Statesman reporter",test,half-true
3477.json,true,"Says none of the government programs targeted for elimination or severe cutback in House Republican spending plans appeared on the GAOs list of government programs at high risk of waste, fraud and abuse.","deficit,federal-budget,government-efficiency",dennis-kucinich,U.S. representative,Ohio,democrat,1,3,4,6,0,a House committee hearing,train,true
10003.json,barely-true,David Perdue opposes laws that provide equal pay protections for women.,"jobs,labor,women",georgians-together,PAC,Georgia ,democrat,1,0,1,0,0,television attack ad,train,barely-true
10492.json,true,There are countries in Africa where they have higher vaccination rates than here in the United States.,"health-care,public-health",katty-kay,BBC World News America anchor,,none,0,0,0,0,0,"comments on NBC's ""Meet the Press""",train,true
8608.json,false,"In Wisconsin, more than 300,000 people have some kind of addictive gambling problem, whether its pathological or what wed categorize as a problem gambler.",gambling,julaine-appling,"Executive Director, Wisconsin Family Action",Wisconsin,none,0,2,0,0,0,a radio interview,train,false
